date,avg_modal_price
2025-12-02,3000.0
2025-12-03,3250.0
2025-12-04,3250.0
2025-12-06,4050.0
2025-12-09,2750.0
2025-12-10,2750.0
2025-12-11,3000.0
2025-12-12,3428.3333333333335
2025-12-15,2750.0
2025-12-16,3000.0
2025-12-17,3000.0
2025-12-18,2750.0
2025-12-19,3250.0
2025-12-20,3250.0
2025-12-22,3750.0
2025-12-23,3250.0
2025-12-24,3250.0
2025-12-26,3500.0
2025-12-29,3250.0
2025-12-30,3933.3333333333335
2025-12-31,3750.0
