date,avg_modal_price
2025-12-01,16174.0
2025-12-03,15696.0
2025-12-09,21216.0
2025-12-10,23662.0
2025-12-11,23625.0
2025-12-12,20000.0
2025-12-15,12900.0
2025-12-16,22767.5
2025-12-17,14400.0
2025-12-18,18582.0
2025-12-20,13700.0
2025-12-24,13500.0
2025-12-26,11840.0
2025-12-29,22800.0
2025-12-31,22944.0
