date,avg_modal_price
2025-12-01,5307.0
2025-12-02,6460.0
2025-12-03,6403.0
2025-12-08,6111.0
2025-12-09,6559.0
2025-12-10,6436.666666666667
2025-12-11,5779.0
2025-12-12,6552.75
2025-12-13,6532.0
2025-12-15,6681.0
2025-12-16,7341.0
2025-12-17,6560.0
2025-12-18,6200.0
2025-12-19,7492.0
2025-12-20,6505.5
2025-12-22,6753.5
2025-12-23,6901.0
2025-12-24,6498.0
2025-12-26,7728.5
2025-12-29,6401.0
2025-12-30,7257.333333333333
2025-12-31,5906.0
